feed_id,agency,country,n_bus_trips,n_travel_times,n_distinct_travel_times,median_travel_time_s,temporal_resolution_s,share_travel_times_whole_minute,share_stop_times_whole_minute,timepoint_status,approximate_share,share_timepoints_whole_minute,share_approx_whole_minute,interpolation_basis,n_approx_testable,share_approx_on_line,n_timepoints_testable,share_timepoints_on_line,n_control_modes,has_control_baseline,bus_peak_to_peak_s,segregated_peak_to_peak_s,bus_exceeds_own_control
mdb-2520,BC Transit (Columbia Valley | Cranbrook | Elk Valley | Kimberley),CA,171,2030,21,60.0,60.0,1.0,1.0,declared,0.6974228444161629,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-2524,BC Transit (Comox Valley Transit System),CA,265,4342,12,60.0,60.0,1.0,1.0,declared,0.7490182077829347,1.0,1.0,distance,0,,0,,0,False,3.835459183673469,,
mdb-2528,BC Transit (Cowichan Valley Regional Transit System),CA,174,3818,20,60.0,60.0,1.0,1.0,declared,0.7940880756082848,1.0,1.0,distance,0,,0,,0,False,2.5,,
mdb-2529,BC Transit (Powell River Regional Transit System),CA,85,2018,13,60.0,60.0,1.0,1.0,declared,0.8510108864696734,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-253,Ride Connection,US,235,1714,66,180.0,1.0,0.6592765460910152,0.8224730631092868,declared,0.3807080554130323,1.0,0.5336927223719676,distance,346,1.0,0,,0,False,7.903225806451613,,
mdb-2532,BC Transit (South Okanagan-Similkameen),CA,231,4468,24,60.0,60.0,1.0,1.0,declared,0.7828916782891678,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-254,Washington Park Shuttle,US,50,450,6,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2543,BC Transit (Port Edward | Prince Rupert),CA,98,1530,7,60.0,60.0,1.0,1.0,declared,0.720997920997921,1.0,1.0,distance,0,,0,,0,False,0.24,,
mdb-2547,BC Transit (Fort St John Transit System),CA,69,1660,3,60.0,60.0,1.0,1.0,declared,0.7938766709788702,1.0,1.0,distance,0,,0,,0,False,0.0,,
mdb-2551,BC Transit (Kamloops Transit System),CA,809,16669,14,60.0,60.0,1.0,1.0,declared,0.8279473751436965,1.0,1.0,distance,0,,0,,0,False,4.8029654975762766,,
mdb-2555,BC Transit (Kelowna Regional Transit System),CA,1175,23853,12,60.0,60.0,1.0,1.0,declared,0.8375415494758374,1.0,1.0,distance,0,,0,,0,False,7.869300911854103,,
mdb-2563,BC Transit (Squamish),CA,194,3329,7,60.0,60.0,1.0,1.0,declared,0.7244831338411316,1.0,1.0,distance,0,,0,,0,False,4.0476190476190474,,
mdb-2567,BC Transit (Sunshine Coast Transit System),CA,139,5243,3,60.0,60.0,1.0,1.0,declared,0.881933225632741,1.0,1.0,distance,0,,0,,0,False,3.5,,
mdb-2571,BC Transit (Victoria Regional Transit System),CA,3194,95670,14,60.0,60.0,1.0,1.0,declared,0.8578621066095302,1.0,1.0,distance,0,,0,,0,False,10.895825488456115,,
mdb-2579,BC Transit (West Kootenay Transit System),CA,287,5107,19,60.0,60.0,1.0,1.0,declared,0.7572288272420373,1.0,1.0,distance,0,,0,,0,False,1.6666666666666667,,
mdb-258,C-TRAN,US,1921,27725,44,60.0,60.0,1.0,1.0,declared,0.792967782760613,1.0,1.0,distance,0,,0,,0,False,10.851776551457062,,
mdb-2583,BC Transit (Whistler Transit System),CA,456,6637,5,60.0,60.0,1.0,1.0,declared,0.7148764949144965,1.0,1.0,distance,0,,0,,0,False,11.842465753424657,,
mdb-259,RiverCities Transit (RCT),US,144,3859,142,62.0,1.0,0.04042498056491319,0.29278041468898325,declared,0.7184611541343991,1.0,0.01564673157162726,distance,2831,0.8544683857294242,0,,0,False,11.500000000000002,,
mdb-2591,Medicine Hat Transit,CA,491,10764,49,42.0,1.0,0.1488294314381271,0.33732163431711426,declared,0.7829477975715678,0.9995916700694161,0.1537242472266244,distance,7476,0.028624933119315143,0,,0,False,4.438981868898186,,
mdb-2595,Bangalore Metropolitan Transport Corporation (BMTC),IN,56855,1462001,1054,123.0,1.0,0.022272898582148714,0.07896084575280425,not_declared,,,,,0,,0,,0,False,6.42692014120451,,
mdb-2597,Zarząd Komunikacji Miejskiej w Elblągu (ZKM Elbląg),PL,750,14523,6,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,1,True,2.4626038781163433,0.09803921568627451,True
mdb-2598,Zarząd Transportu Publicznego w Krakowie (ZTP Kraków),PL,2334,42429,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,1.195097037793667,,
mdb-2603,Rouyn-Noranda,CA,73,2064,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.454545454545454,,
mdb-2604,Réseau interurbain liO Occitanie,ES,3954,62004,42,120.0,60.0,1.0,1.0,declared,0.02272126428340628,1.0,1.0,distance,0,,0,,0,False,9.806415516598284,,
mdb-2607,Aomori City Bus,JP,85,1960,10,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2611,St Lawrence County Public Transit,US,114,1079,36,300.0,60.0,1.0,1.0,declared,0.040278853601859024,1.0,,distance,0,,0,,0,False,,,
mdb-2616,Blue Sky Limo LLC,US,181,27,2,2400.0,,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2618,Hamilton Street Railway,CA,3906,176187,205,42.0,1.0,0.024315074324439374,0.2000299845080042,not_declared,,,,,0,,0,,0,False,4.137761027168313,,
mdb-263,Grays Harbor Transit,US,346,3309,24,60.0,60.0,1.0,1.0,declared,0.802523390983839,1.0,1.0,distance,0,,0,,0,False,4.0476190476190474,,
mdb-2632,Viação Senhor do Bonfim,BR,1558,66028,320,41.0,1.0,0.009087053977100624,0.05899150711685852,not_declared,,,,,0,,0,,0,False,0.5628052503052502,,
mdb-2635,Dublin Bus,IE,8048,427543,604,61.0,1.0,0.06875331837967175,0.14462420022452255,declared,0.38891069833857905,0.22606833593177678,0.016652302751968644,stopcount,166585,0.07702974457484167,199907,0.07851651017723241,0,False,13.910208390643517,,
mdb-2636,Bus Éireann,IE,6665,163378,97,90.0,30.0,0.5299305904099695,0.5719056662570483,not_declared,,,,,0,,0,,0,False,22.769794129078285,,
mdb-2639,GoAhead Ireland,IE,2547,92847,36,60.0,60.0,1.0,1.0,declared,0.7719575399794906,1.0,1.0,stopcount,0,,0,,0,False,22.861130765702608,,
mdb-264,Mason Transit Authority,US,136,420,18,480.0,60.0,1.0,1.0,declared,0.3975588491717524,1.0,1.0,distance,0,,0,,0,False,,,
mdb-2640,Aircoach,IE,243,2594,24,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,121.82926829268293,,
mdb-2641,South Portland,US,81,1855,16,60.0,60.0,1.0,1.0,declared,0.8252032520325203,1.0,1.0,distance,0,,0,,0,False,,,
mdb-2642,Greater Portland Metro Bus,US,667,19351,333,53.0,1.0,0.024959950390160714,0.1833349985013488,declared,0.8280547507243481,1.0,0.013754826254826255,distance,16348,0.9966968436505994,0,,0,False,7.431452658884565,,
mdb-2649,Williamsburg Area Transit Authority,US,516,7128,164,77.0,1.0,0.12121212121212122,0.3630298273155416,declared,0.6448194662480377,1.0,0.012172854534388313,distance,4869,1.0,0,,0,False,0.0,,
mdb-265,Pierce Transit,US,2044,70880,472,53.0,1.0,0.0378244920993228,0.17262883771929824,declared,0.8446134868421052,1.0,0.020414455641562402,distance,60365,0.1787293961732792,0,,0,False,11.976510450763291,,
mdb-2651,Verkehrsverbund Rhein-Ruhr,DE,60475,1438436,62,60.0,30.0,0.9061390287784788,0.8976145249245832,not_declared,,,,,0,,0,,2,True,0.11481380218222322,0.0,True
mdb-2652,City of Jackson (JTRAN),US,310,7512,5,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-266,Intercity Transit,US,1799,49165,196,40.0,1.0,0.010698667751449202,0.1896632917353426,declared,0.8275253119849305,1.0,0.020771091193626405,distance,41298,1.0,0,,0,False,0.0,,
mdb-2661,TrafikLab,DE,111017,2090136,56,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,2,True,8.559500585349532,5.013129216183515,True
mdb-2662,Transit Authority of River City (TARC),US,1203,87910,242,34.0,1.0,0.009555226936639745,0.11736783634262117,declared,0.8954810184821519,1.0,0.014348550733718468,distance,78654,0.18412286724133547,0,,0,False,2.9011136235996573,,
mdb-2666,Azienda Trasporti MIlanesi (ATM),IT,15143,327557,1114,77.0,1.0,0.04223997655369905,0.2619589511954574,not_declared,,,,,0,,0,,1,True,5.4401323424580585,5.028499677435699,True
mdb-2668,Centrale Operativa REgionale (CORE) Calabria,IT,2853,35298,67,120.0,60.0,0.9978752337242903,0.9906391949205712,not_declared,,,,,0,,0,,0,False,,,
mdb-267,"Sound Transit, Metro Transit, City of Seattle - King County Metro",US,12674,434895,591,60.0,1.0,0.030738454109612665,0.2043260368792298,declared,0.8103912469362266,1.0,0.018160714187248073,distance,356119,0.9983966033825772,0,,1,True,10.144561580108627,0.8100000000000004,True
mdb-2681,Bilbobus,ES,3339,53234,244,92.0,1.0,0.07634218732389075,0.07895992788079119,not_declared,,,,,0,,0,,0,False,0.20135654377435924,,
mdb-2682,dBus (Donostiabus),ES,3482,55820,353,78.0,1.0,0.01683984235041204,0.09095338093238135,not_declared,,,,,0,,0,,0,False,9.020360647260885,,
mdb-2687,Gruppo Torinese Trasporti (GTT),IT,9536,281129,490,70.0,1.0,0.02479644575977576,0.18298459305225429,declared,0.8305820517142336,0.9997563550718752,0.016383598179416137,stopcount,237505,0.033207721942695945,12,0.0,2,True,5.136044131714733,3.8259778677315945,True
mdb-2688,Essex County Council,GB,6683,252833,491,58.0,1.0,0.03490050744958134,0.22919523053933727,declared,0.7847811686411043,0.9994273648044093,0.017966334592923395,distance,200109,0.47057353742210495,32,0.21875,0,False,8.82120116027712,,
mdb-2689,Kombus,PL,186,2917,9,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.363636363636363,,
mdb-269,Microsoft Shuttles,US,1455,2913,16,1200.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2690,Junta de Extremadura (Extremadura Regional Government Buses),ES,490,2435,27,600.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2691,La Regional Vallisoletana S.A,ES,67,2551,279,72.0,1.0,0.11916895335162682,0.029389312977099236,declared,0.9751908396946565,0.046153846153846156,0.028962818003913895,stopcount,0,,0,,0,False,,,
mdb-270,Seattle Children's Hospital Shuttle,US,757,907,8,420.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,9.257142857142858,,
mdb-2706,South Metro Area Regional Transit (SMART),US,279,2703,16,60.0,60.0,1.0,1.0,declared,0.7244422652610935,1.0,1.0,distance,0,,0,,0,False,4.714285714285714,,
mdb-2708,SamTrans,US,1794,61094,430,77.0,1.0,0.022653615739679837,0.17613853199338506,declared,0.6277827248441674,0.44771018455228984,0.015121580547112462,distance,38883,1.0,12928,1.0,0,False,15.146199695366363,,
mdb-2713,AUCORSA (Autobuses de Córdoba S.A.),ES,2092,46474,421,98.0,1.0,0.019193527563799113,0.0980727257752337,not_declared,,,,,0,,0,,0,False,8.624772901040332,,
mdb-2714,Vectalia Movilidad (Cáceres city bus),ES,1002,15676,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,10.82281284606866,,
mdb-2716,Transports Municipals D’Egara (TMESA) Terrassa city bus,ES,1503,31550,17,60.0,1.0,0.8709033280507131,0.9371312740144616,not_declared,,,,,0,,0,,0,False,8.583534099212876,,
mdb-2718,Autobuses La Unión (ALU),ES,111,510,34,660.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2719,Pamplona Region Bus (TCC Pamplona),ES,2714,53338,17,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.577628939310582,,
mdb-2721,Network of Metropolitan Transport Consortiums of Andalusia,ES,4259,72023,42,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.417630057803468,,
mdb-2723,Unauto (Ruiz Group),ES,1016,17255,16,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.891741071428572,,
mdb-2724,Auif Irunbus (Lurraldebus),ES,263,3534,54,72.0,1.0,0.0,0.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2728,Lurraldebus Zarautz,ES,153,1778,48,58.0,1.0,0.0,0.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2730,AUVASA (Valladolid city bus),ES,1709,45032,446,93.0,1.0,0.01925297566175164,0.06908281808262554,not_declared,,,,,0,,0,,0,False,4.745889199323266,,
mdb-2731,Lurraldebus Ekialdebus,ES,1087,18632,143,69.0,1.0,0.025279089738085014,0.029058268674882093,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2732,Lurraldebus Goierrialdea,ES,298,5611,144,67.0,1.0,0.015505257529852077,0.019969537992892198,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2733,Lurraldebus Arrasate,ES,55,1707,56,67.0,1.0,0.0,0.014755959137343927,not_declared,,,,,0,,0,,0,False,,,
mdb-2735,Lurraldebus Eibar,ES,53,724,36,72.0,6.0,0.034530386740331494,0.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2736,Lurraldebus Guipuzcoana (La Guipuzcoana),ES,157,3499,90,93.0,1.0,0.011146041726207487,0.009026258205689279,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2739,Sandy Area Metro (SAM),US,77,722,14,120.0,60.0,1.0,1.0,declared,0.7186266771902131,1.0,1.0,distance,0,,0,,0,False,,,
mdb-2748,Gobierno de Cantabria (Buses in Cantabria),ES,486,10854,53,60.0,60.0,0.996038326884098,0.9964240102171137,not_declared,,,,,0,,0,,0,False,2.2564102564102564,,
mdb-2749,TCC Barcelona Buses,ES,368,2803,12,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-275,Link Transit,US,919,20942,221,42.0,1.0,0.008022156432050426,0.1754265587118613,declared,0.8373358949727826,1.0,0.015241737230264955,distance,18026,0.29235548651947185,0,,0,False,3.49638196915777,,
mdb-2750,Pujol,ES,332,4502,11,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2751,Transports Municipals del Gironés SAU (TMG) Girona city bus,ES,739,12392,6,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.8328134747348721,,
mdb-2752,Autocares Rías Baixas (Rías Baixas Coaches),ES,798,14857,27,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2753,Autobusos de Lleida (Lleida buses),ES,1039,18302,7,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,9.87779796994814,,
mdb-2754,Moventis Empresa Casas (Casas Company Buses),ES,1204,12522,40,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,5.571913851273282,,
mdb-2756,Lurraldebus Euskotren bus,ES,362,6932,182,91.0,1.0,0.031015579919215233,0.008774335069920482,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2757,Lurraldebus TBH (Interurban Tolosa Buruntzaldea),ES,672,13449,162,78.0,1.0,0.021265521600118967,0.012888605622831244,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2759,Lurraldebus Urbano de Errentería (Errenteria Urbanoa),ES,152,2686,62,45.0,1.0,0.0,0.025722339675828047,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2762,TUS (Transportes Urbanos de Santander),ES,1340,38000,294,82.0,1.0,0.027421052631578947,0.13355363497712253,not_declared,,,,,0,,0,,0,False,5.473043003419715,,
mdb-2763,TIB Transports of the Balearic Islands - CIME Consell Insular de Menorca (Menorca Island Bus),ES,564,5428,145,120.0,1.0,0.5023949889462048,0.7182910547396528,not_declared,,,,,0,,0,,0,False,0.5931372549019608,,
mdb-2764,Moventis Sarfa (Sarfa buses),ES,636,7802,25,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.3255813953488373,,
mdb-2765,Urban Buses of Ciudad Real (AISA),ES,421,13487,154,52.0,1.0,0.022169496552235487,0.047958009778544725,not_declared,,,,,0,,0,,0,False,0.15915151515151524,,
mdb-2767,La Coruña Tram Company SA,ES,2083,45481,269,87.0,1.0,0.015303093599525076,0.10512152047767219,not_declared,,,,,0,,0,,0,False,8.85919030282776,,
mdb-2768,Avanza Grupo (Mataró city bus),ES,729,10215,6,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,7.445117029862792,,
mdb-2769,Granada City Council (Granada city bus),ES,3072,72153,93,66.0,1.0,0.7264839992793093,0.7870388833499502,not_declared,,,,,0,,0,,0,False,16.444446265557232,,
mdb-2770,TUSSAM (Seville bus and tram),ES,7268,2366,8,240.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.701149425287357,,
mdb-2771,Castelló de la Plana Town Hall (city bus),ES,1053,17407,12,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,11.095354523227384,,
mdb-2772,Avanza Grupo (Ávila city bus),ES,370,9197,145,52.0,1.0,0.02968359247580733,0.2872373784885544,not_declared,,,,,0,,0,,0,False,3.7846652522395097,,
mdb-2773,Avanza Grupo (Zaragoza urban transport),ES,7217,179862,380,88.0,1.0,0.018842223482447653,0.15998888223723595,not_declared,,,,,0,,0,,1,True,5.926014599095533,0.0,True
mdb-2774,Autocares Baraza (Baraza Coaches),ES,52,736,14,180.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2775,Direxis TGO (Transportes Generales de Olesa),ES,534,6648,25,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2776,Lurraldebus Pesa,ES,1411,15258,230,131.0,1.0,0.06108271070913619,0.029815825784390185,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2777,EMT Tarragona,ES,591,12179,9,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,11.550974025974027,,
mdb-2779,Autocorb Coaches,ES,249,5084,29,60.0,60.0,1.0,1.0,declared,0.5655457651501529,1.0,1.0,stopcount,0,,0,,0,False,19.40552130796033,,
mdb-2780,Costa Coaches,ES,100,1095,17,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2788,Kbus (Barakaldo urban),ES,130,2979,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-279,Clallam Transit System,US,427,5110,22,60.0,60.0,1.0,1.0,declared,0.6562240088716385,1.0,1.0,distance,0,,0,,0,False,5.138888888888889,,
mdb-2791,Leioa City Council (Lejoan Busa),ES,79,1593,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2792,Etxebarri Town Hall,ES,199,2736,4,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,4.551552795031055,,
mdb-2794,Lázara Coaches,ES,283,5375,23,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,,,
mdb-2797,TIB Transports of the Balearic Islands - CIE Consell Insular d'Eivissa (Ibiza Island Bus),ES,656,11583,17,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.049019607843137254,,
mdb-2798,Fuengirola city bus,ES,149,1924,151,77.0,1.0,0.012474012474012475,0.0844187168355041,declared,0.9281234925229137,1.0,0.013513513513513514,distance,0,,0,,0,False,10.017731829573934,,
mdb-28,Los Angeles County Department of Public Works (the LINK and shuttles),US,495,12824,188,56.0,1.0,0.048580786026200876,0.24223555888972242,declared,0.7829707426856715,0.9951607328033184,0.0335345405767941,distance,10035,1.0,14,1.0,0,False,0.0,,
mdb-280,Island Transit,US,304,7645,207,60.0,1.0,0.07560497056899934,0.2973482468266935,declared,0.7138368731934146,1.0,0.015669014084507042,distance,5591,0.988195313897335,0,,0,False,2.696969696969697,,
mdb-2805,Cots Alsina,ES,256,2176,25,300.0,60.0,0.9797794117647058,0.013157894736842105,not_declared,,,,,0,,0,,0,False,,,
mdb-2816,Avanza Grupo (Segovia city bus),ES,912,11370,176,77.0,1.0,0.05681618293755497,0.2852141345057808,not_declared,,,,,0,,0,,0,False,0.6930350301039956,,
mdb-2818,Avanza Grupo (Soria city bus),ES,100,2253,134,70.0,1.0,0.1446959609409676,0.3531661708457289,not_declared,,,,,0,,0,,0,False,6.42020202020202,,
mdb-2819,Avanza Grupo (Huesca city bus),ES,62,1754,30,60.0,2.0,0.6972633979475484,0.8066088840736728,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2820,Consorcio Regional de Transportes de Madrid CRTM Madrid City Bus (Autobús urbano de Madrid),ES,7893,172676,434,67.0,1.0,0.14788968936042068,0.29885453119920447,not_declared,,,,,0,,0,,0,False,3.5747287433594703,,
mdb-2821,Xunta de Galicia Buses,ES,6673,126990,53,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,2.506172839506173,,
mdb-2822,Vectalia Movilidad (Alicante city buses),ES,1987,49299,323,71.0,1.0,0.015375565427290615,0.054179055170135444,not_declared,,,,,0,,0,,0,False,11.832806947398785,,
mdb-2823,Salamanca de Transportes S.A. (Grupo Ruiz),ES,1810,33664,8,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,6.4175248727880305,,
mdb-2824,Alavabus,ES,1049,12088,386,191.0,1.0,0.38484447385837195,0.41273779983457404,declared,0.9211218888638244,1.0,0.36244897959183675,distance,0,,0,,0,False,0.0,,
mdb-2825,ALSA buses,ES,10487,190276,52,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,3.737849417052957,,
mdb-2826,Autoridad de Transporte Metropolitano del Área de Barcelona (ATM) Buses and trains in Catalonia (full version),ES,48178,619936,662,92.0,1.0,0.5678618438032313,0.3394131812250279,not_declared,,,,,0,,0,,3,True,5.7447161863271825,1.6933028919330289,True
mdb-2827,Consorcio Transportes Asturias,ES,13130,189912,47,120.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.0,,
mdb-2828,Transportes de Murcia (Grupo Ruiz),ES,398,12388,7,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,8.10344827586207,,
mdb-2831,Marble Valley Regional Transit District (MVRTD),US,424,3086,111,60.0,1.0,0.22650680492546987,0.49446874196038076,declared,0.8509244090802714,0.9497645211930926,0.4052307692307692,distance,490,0.9816326530612245,16,0.0,0,False,0.0,,
mdb-2836,Mobiave,PT,1637,49028,221,57.0,1.0,0.05898670147670719,0.24178769188326404,not_declared,,,,,0,,0,,0,False,0.07874015748031496,,
mdb-2837,TUBA - Transportes Urbanos de Barcelos,PT,488,14347,19,60.0,60.0,0.9993726911549453,0.9996833605995039,declared,0.722360018998364,1.0,0.9995616598480421,distance,6,1.0,0,,0,False,0.10273972602739725,,
mdb-2838,Guimabus - Transportes de Guimarães,PT,982,27841,8,60.0,60.0,1.0,1.0,not_declared,,,,,0,,0,,0,False,0.8881278538812786,,
mdb-2839,Waltti - Pori,FI,729,21118,151,45.0,1.0,0.295624585661521,0.5046459468119192,declared,0.8982011260127248,0.9712230215827338,0.4517657850481578,distance,9881,0.03542151604088655,64,0.03125,0,False,1.7792321116928447,,
mdb-284,Whatcom Transportation Authority,US,1109,22157,268,54.0,1.0,0.031051135081464096,0.2437892203214992,declared,0.7729734376343161,1.0,0.02168594306049822,distance,17594,0.11890417187677617,0,,0,False,6.885810810810812,,
